mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,mean_train_rmse,std_train_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,mean_train_mae,std_train_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
4.112729740142822,0.15024367997518362,0.015034008026123046,0.0005116166597740845,5,1,5,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",-5.776633901908354,-5.5383271291728535,-5.521368330678528,-5.676081413175809,-5.612858911630646,-5.625053937313238,0.0938096497002177,24,-5.2155157257620495,-5.265881847899506,-5.2697584615399125,-5.225932088428114,-5.243360494298551,-5.244089723585626,0.02135643056208432,-4.678178227034265,-4.403903925256086,-4.487889925288716,-4.557638316149594,-4.4797703498196,-4.5214761487096515,0.09225386658320771,24,-4.195003067776277,-4.237342345887306,-4.227151302684704,-4.207140783541753,-4.2262670865473515,-4.218580917287478,0.015305630039614746,0.19332112841684468,0.18523719698471408,0.22566538523712398,0.1796918563424562,0.19660899286154,0.1961049119685358,0.01593311490090146,24,0.30091551948589557,0.30409057770457903,0.29546507973694436,0.3072302062363029,0.30296851576232176,0.3021339797852087,0.0039103739747178975
12.536457204818726,0.5206555604458764,0.03824210166931152,0.006757250860791809,5,1,5,300,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-5.771075040361126,-5.527428894895862,-5.530255711239708,-5.666636031035687,-5.610363204824111,-5.621151776471299,0.09133265456804833,19,-5.206442173885794,-5.2632297556243355,-5.270364331900639,-5.226938057257111,-5.236766388942836,-5.240748141522143,0.02352026318582163,-4.67260243000759,-4.393653855824207,-4.492179945866055,-4.5509643537671565,-4.474099266962999,-4.516699970485601,0.09277502112950393,19,-4.186873236405865,-4.237600914193958,-4.228419061304999,-4.208284411610751,-4.218341550409264,-4.215903834784967,0.01751666554427089,0.19487291745284407,0.18844059730868068,0.223170588808278,0.18241968091920469,0.19732327507584024,0.19724541191296954,0.013964788930763488,19,0.30334583009987526,0.30479137247979293,0.29530306799863915,0.30696347031935944,0.30472060161309455,0.30302486850215227,0.004030827476445559
4.034915447235107,0.1423624823073614,0.016381168365478517,0.0009859866058574273,5,2,2,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",-5.776607294086554,-5.535030604766234,-5.521167215215233,-5.674823111248369,-5.613448722765718,-5.624215389616421,0.09431140678420233,22,-5.214555285067094,-5.264561559024576,-5.2679902330378034,-5.225791320508194,-5.243472397507005,-5.2432741590289345,0.02094994212812456,-4.6786742377797275,-4.40025307469145,-4.486266029044494,-4.55664807209525,-4.48137960230348,-4.52064420318288,0.09326024015633648,22,-4.193369175425678,-4.235445050462269,-4.2252248103937395,-4.207134315623469,-4.225587969396639,-4.217352264260359,0.015078114992666184,0.19332855970592988,0.18620683494810042,0.2257217943803752,0.18005551599848946,0.19644013992373555,0.1963505689913261,0.01574949863523488,22,0.30117296952440875,0.3044394979088092,0.2959378033844926,0.3072675272147559,0.3029387635101548,0.3023513123085243,0.00377879280869697
12.064577770233154,0.3544938179086243,0.03379383087158203,0.001933370575910157,5,2,2,300,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-5.7699881700735665,-5.526223470391015,-5.529708616174075,-5.666068919900907,-5.610847684827772,-5.620567372273467,0.09126612006444337,18,-5.205437523627426,-5.262590994254123,-5.2692142618585995,-5.226219783687192,-5.236244679264517,-5.239941448538372,0.023504767790485524,-4.671660306269659,-4.391954062582955,-4.492144104826071,-4.550451768475433,-4.474252053573277,-4.516092459145479,0.09286161953213215,17,-4.185234082046016,-4.236029724763219,-4.227336830952809,-4.207676349218089,-4.21696558203279,-4.214648513802585,0.01753475551005136,0.1951761491025743,0.18879452928629337,0.22332428098375579,0.18258331793373506,0.19718463962596533,0.19741258338646478,0.013933037281071004,18,0.3036146609988415,0.30496010745399504,0.2956105846533177,0.3071539281416066,0.30485912828996276,0.3032396819075447,0.0039811437668247395
4.2393715381622314,0.04149441618117818,0.016355180740356447,0.0013079989060528633,5,2,5,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",-5.7755992339145665,-5.535885836621129,-5.5212244843886635,-5.674253084811811,-5.6126892525532845,-5.623930378457891,0.09376835439073108,21,-5.215391490711382,-5.265035580199558,-5.268732009006706,-5.226121182156599,-5.243939483435478,-5.2438439491019455,0.02093871408599346,-4.678095080035826,-4.401406763414001,-4.486306989397125,-4.5560162482452995,-4.480646245128631,-4.520494265244176,0.09277747111066044,21,-4.19369378135562,-4.2355609516080355,-4.225392261392891,-4.206897487690695,-4.225690950066625,-4.217447086422774,0.015064612441448204,0.19361007525895257,0.1859553329576964,0.2257057316526635,0.1802202318139282,0.19665756009587743,0.19642978635582362,0.015732434376194027,21,0.30094882386690747,0.3043142357207468,0.295739514031651,0.3071800713355526,0.3028145702383106,0.30219944303863366,0.003819741323181879
12.51619906425476,0.28012282276699874,0.03522114753723145,0.0011911873467941874,5,2,5,300,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-5.769565983306165,-5.5262560138985055,-5.529917768665414,-5.666241309945151,-5.6104425846697215,-5.620484732096992,0.09110560334245622,17,-5.206155624616536,-5.2630904131768625,-5.270003685711794,-5.226773200628382,-5.236819049858254,-5.240568394798366,0.023504388459410785,-4.671529442139455,-4.392174909494879,-4.492295702293352,-4.550744186924771,-4.473899006973609,-4.516128649565213,0.09280465885492543,18,-4.185517486293884,-4.236239576327907,-4.227631931724642,-4.20780726431207,-4.2172004819255395,-4.214879348116808,0.017529453494691472,0.19529392180468352,0.18878497500417424,0.2232655268088225,0.18253357740158116,0.19730056110780347,0.19743571242541297,0.013919006647191609,17,0.3034225121192651,0.3048281828771462,0.2953995082260372,0.30700718610970557,0.3047066180854878,0.30307280148352833,0.004005791553658376
7.249178409576416,0.029885711153657072,0.020465946197509764,0.0006136775034152326,10,1,2,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",-5.5882724004391635,-5.360724371625674,-5.30247474085488,-5.517585387743859,-5.410823117757636,-5.435976003684243,0.10389643594086559,16,-3.8785639476631832,-3.9133008444945183,-3.913838624546425,-3.8970191097246127,-3.8891438655134243,-3.8983732783884326,0.013721767963406442,-4.527203643733247,-4.22516542865683,-4.304172566207132,-4.431470400530351,-4.322039659936943,-4.3620103398129,0.10562473262425172,16,-3.1105754189691277,-3.136327736320999,-3.138284441351972,-3.1222746345242296,-3.1391758689180334,-3.1293276200168725,0.011203605951780679,0.2450709665704427,0.23665486716253104,0.285845050081024,0.22486398352876147,0.2534044645951997,0.2491678663875918,0.02062621161429481,16,0.6133864642418508,0.6156764751032175,0.6113784015284189,0.6147643318725453,0.6165215375676482,0.6143454420627361,0.0018113794338759995
25.271133804321288,0.8216648117646496,0.06648135185241699,0.009465930254889048,10,1,2,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",-5.56556264795017,-5.35729163938135,-5.302616226987228,-5.496055977691568,-5.400444692095009,-5.424394236821065,0.09483685819357271,12,-3.858068412455888,-3.908804104198789,-3.9196523115746214,-3.885554214701568,-3.8808860180701283,-3.890593012200199,0.021695859308699852,-4.507287019950726,-4.220243933507753,-4.297930304856025,-4.416109381425546,-4.3000847175695265,-4.348331071461915,0.10112878493204909,12,-3.0944769059689032,-3.1327844374898373,-3.1394111433056433,-3.1163493105954645,-3.1316501203506473,-3.1229343835420993,0.016110012158507065,0.2511942958086051,0.23763216810088028,0.28580693792593903,0.23090128483712102,0.256265787156712,0.2523600947658515,0.01904046840307448,12,0.6174616402069734,0.6165592133428763,0.6102230128762376,0.6170276975378504,0.6181482938946594,0.6158839715717195,0.0028784269242729445
7.916722965240479,0.8131668233271567,0.02448301315307617,0.005898141381977499,10,1,5,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",-5.574644271018917,-5.346696087065276,-5.306670946912517,-5.5153582469033315,-5.4075756791119005,-5.430189046202389,0.10085659539529825,15,-3.9199130771174437,-3.9542153534644067,-3.9589592253557213,-3.9382139520395403,-3.931965037434568,-3.9406533290823362,0.01435708443516744,-4.511863426775331,-4.211007968558032,-4.305322705064096,-4.431960495538636,-4.3145340946376765,-4.354937738114755,0.1052312324343548,13,-3.137682271038768,-3.162767874262473,-3.1677011593843645,-3.1508061255853415,-3.167943570603918,-3.1573802001749725,0.011647840098998103,0.24874857024573616,0.2406447800022653,0.2847142848307326,0.22548961541120915,0.25430037103051595,0.25077952430409184,0.01954677283815561,15,0.6050991976441291,0.6075980726572101,0.6023663207007591,0.6065767400444948,0.6080305179947718,0.605934169808273,0.0020495302235926495
28.401854276657104,1.7746353287428969,0.0848172664642334,0.014388133898838501,10,1,5,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",-5.558837659625387,-5.353893109285123,-5.30458748317174,-5.5021920242273925,-5.39474133418075,-5.422850322098078,0.09414772767956506,10,-3.900507518718149,-3.9497549525197413,-3.9633304799772904,-3.928172892568054,-3.9247185903066013,-3.933296886817967,0.02166965524967614,-4.500460161367458,-4.216859683495606,-4.297357382011536,-4.422792480080261,-4.296615443180867,-4.346817030027145,0.10122632942081926,9,-3.122045327111096,-3.160357534901335,-3.1675025367135725,-3.1466142282975635,-3.1608241908745076,-3.1514687635796146,0.016204451751372105,0.2530027984017007,0.23859911497824648,0.28527583436613946,0.22918301271438246,0.2578358588073829,0.2527793238535704,0.019180750273289526,10,0.608999438232675,0.608482841243954,0.6014877475474066,0.6085803642006857,0.6094739533985392,0.6074048689246521,0.0029792583203335317
